Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
12.9000       -381.9615    -403.0962      21.1347  2554.8
12.9020       -381.9533    -402.0747      20.1214  2432.3
12.9040       -381.9310    -401.3846      19.4536  2351.6
12.9060       -381.9056    -401.2027      19.2971  2332.6
12.9080       -381.8913    -401.5393      19.6480  2375.1
12.9100       -381.8928    -402.2027      20.3099  2455.1
12.9120       -381.9047    -402.8782      20.9735  2535.3
12.9140       -381.9223    -403.2821      21.3598  2582.0
12.9160       -381.9423    -403.2394      21.2970  2574.4
12.9180       -381.9462    -402.7000      20.7538  2508.7
12.9200       -381.9205    -401.8290      19.9084  2406.5
12.9220       -381.8752    -401.0384      19.1631  2316.4
12.9240       -381.8372    -400.7641      18.9270  2287.9
12.9260       -381.8133    -401.1317      19.3185  2335.2
12.9280       -381.8072    -401.9582      20.1509  2435.9
12.9300       -381.8153    -402.9074      21.0921  2549.6
12.9320       -381.8360    -403.6686      21.8326  2639.1
12.9340       -381.8588    -404.0525      22.1936  2682.8
12.9360       -381.8858    -404.0270      22.1412  2676.4
12.9380       -381.9045    -403.6589      21.7544  2629.7
12.9400       -381.9131    -403.1301      21.2169  2564.7
12.9420       -381.9197    -402.6346      20.7149  2504.0
12.9440       -381.9177    -402.2447      20.3270  2457.1
12.9460       -381.9105    -401.9812      20.0707  2426.2
12.9480       -381.9013    -401.8309      19.9296  2409.1
12.9500       -381.8932    -401.7332      19.8401  2398.3
12.9520       -381.8779    -401.6040      19.7261  2384.5
12.9540       -381.8568    -401.4216      19.5647  2365.0
12.9560       -381.8310    -401.2149      19.3840  2343.1
12.9580       -381.7985    -401.0435      19.2450  2326.3
12.9600       -381.7628    -401.0093      19.2465  2326.5
12.9620       -381.7347    -401.2129      19.4783  2354.5
12.9640       -381.7198    -401.6515      19.9317  2409.4
12.9660       -381.7193    -402.1794      20.4601  2473.2
12.9680       -381.7253    -402.5771      20.8518  2520.6
12.9700       -381.7321    -402.6715      20.9394  2531.2
12.9720       -381.7287    -402.4173      20.6886  2500.8
12.9740       -381.7147    -401.9521      20.2374  2446.3
12.9760       -381.7008    -401.4804      19.7796  2391.0
12.9780       -381.6819    -401.1033      19.4213  2347.7
12.9800       -381.6579    -400.8541      19.1962  2320.4
12.9820       -381.6329    -400.7329      19.1001  2308.8
12.9840       -381.6081    -400.6968      19.0887  2307.4
12.9860       -381.5837    -400.6584      19.0747  2305.8
12.9880       -381.5468    -400.5434      18.9966  2296.3
12.9900       -381.5158    -400.3840      18.8682  2280.8
12.9920       -381.4855    -400.1171      18.6316  2252.2
12.9940       -381.4332    -399.6354      18.2022  2200.3
